maintenance_id,station_id,timestamp,type,failure_type,duration_min,component,action_taken,successful_restart,date,year,month,month_name,week,day_name
MT000469,ST04,2026-02-11 01:18:26.080891015,Corrective,Fixture Fault,13.5,Fixture Fault,"Inspect, reset or replace affected component",True,2026-02-11,2026,2,February,7,Wednesday
MT000470,ST04,2026-02-11 01:33:28.472676086,Corrective,Functional Test Failure,13.5,Functional Test Failure,"Inspect, reset or replace affected component",True,2026-02-11,2026,2,February,7,Wednesday
MT000471,ST04,2026-02-11 03:00:00.000000000,Preventive,,6.53,Scheduled Inspection,Preventive inspection and servicing,True,2026-02-11,2026,2,February,7,Wednesday
MT000472,ST05,2026-02-10 23:45:00.000000000,Preventive,,10.37,Scheduled Inspection,Preventive inspection and servicing,True,2026-02-10,2026,2,February,7,Tuesday
MT000473,ST05,2026-02-11 00:46:47.513618900,Corrective,Packaging Jam,13.5,Packaging Jam,"Inspect, reset or replace affected component",True,2026-02-11,2026,2,February,7,Wednesday
MT000474,ST03,2026-02-11 06:15:58.932813724,Corrective,Vision System Fault,13.5,Vision System Fault,"Inspect, reset or replace affected component",True,2026-02-11,2026,2,February,7,Wednesday
MT000475,ST03,2026-02-11 10:02:18.064338757,Corrective,Inspection Calibration,13.5,Inspection Calibration,"Inspect, reset or replace affected component",True,2026-02-11,2026,2,February,7,Wednesday
MT000476,ST04,2026-02-11 12:00:40.666992621,Corrective,Fixture Fault,10.64,Fixture Fault,"Inspect, reset or replace affected component",True,2026-02-11,2026,2,February,7,Wednesday
MT000477,ST01,2026-02-11 14:34:07.258786599,Corrective,Tool Wear,13.5,Tool Wear,"Inspect, reset or replace affected component",True,2026-02-11,2026,2,February,7,Wednesday
MT000478,ST01,2026-02-11 18:30:47.675071385,Corrective,Tool Wear,13.5,Tool Wear,"Inspect, reset or replace affected component",True,2026-02-11,2026,2,February,7,Wednesday
MT000479,ST02,2026-02-11 14:04:12.338282431,Corrective,Part Presence Sensor,13.5,Part Presence Sensor,"Inspect, reset or replace affected component",True,2026-02-11,2026,2,February,7,Wednesday
MT000480,ST04,2026-02-11 15:45:00.000000000,Preventive,,7.46,Scheduled Inspection,Preventive inspection and servicing,True,2026-02-11,2026,2,February,7,Wednesday
MT000481,ST05,2026-02-11 14:00:14.146306000,Corrective,Packaging Jam,13.5,Packaging Jam,"Inspect, reset or replace affected component",True,2026-02-11,2026,2,February,7,Wednesday
MT000482,ST01,2026-02-12 05:15:00.000000000,Preventive,,10.69,Scheduled Inspection,Preventive inspection and servicing,True,2026-02-12,2026,2,February,7,Thursday
MT000483,ST02,2026-02-12 03:32:55.760240394,Corrective,Part Presence Sensor,13.5,Part Presence Sensor,"Inspect, reset or replace affected component",True,2026-02-12,2026,2,February,7,Thursday
MT000484,ST02,2026-02-12 04:49:56.949997621,Corrective,Gripper Fault,13.5,Gripper Fault,"Inspect, reset or replace affected component",True,2026-02-12,2026,2,February,7,Thursday
MT000485,ST04,2026-02-11 23:00:00.000000000,Preventive,,5.28,Scheduled Inspection,Preventive inspection and servicing,True,2026-02-11,2026,2,February,7,Wednesday
MT000486,ST04,2026-02-11 23:47:26.729589568,Corrective,Fixture Fault,13.5,Fixture Fault,"Inspect, reset or replace affected component",True,2026-02-11,2026,2,February,7,Wednesday
MT000487,ST04,2026-02-12 00:15:17.506741779,Corrective,Functional Test Failure,12.99,Functional Test Failure,"Inspect, reset or replace affected component",True,2026-02-12,2026,2,February,7,Thursday
MT000488,ST04,2026-02-12 01:33:45.631619363,Corrective,Component Shortage,13.5,Component Shortage,"Inspect, reset or replace affected component",True,2026-02-12,2026,2,February,7,Thursday
MT000489,ST01,2026-02-12 06:33:40.850704854,Corrective,Tool Wear,13.5,Tool Wear,"Inspect, reset or replace affected component",True,2026-02-12,2026,2,February,7,Thursday
MT000490,ST01,2026-02-12 09:31:27.632535183,Corrective,Tool Wear,9.23,Tool Wear,"Inspect, reset or replace affected component",True,2026-02-12,2026,2,February,7,Thursday
MT000491,ST02,2026-02-12 09:00:54.340607969,Corrective,Part Presence Sensor,13.5,Part Presence Sensor,"Inspect, reset or replace affected component",True,2026-02-12,2026,2,February,7,Thursday
MT000492,ST02,2026-02-12 12:04:48.531500372,Corrective,Part Presence Sensor,13.5,Part Presence Sensor,"Inspect, reset or replace affected component",True,2026-02-12,2026,2,February,7,Thursday
MT000493,ST04,2026-02-12 06:16:01.375041150,Corrective,Functional Test Failure,13.5,Functional Test Failure,"Inspect, reset or replace affected component",True,2026-02-12,2026,2,February,7,Thursday
MT000494,ST05,2026-02-12 08:17:50.992112149,Corrective,Packaging Jam,13.5,Packaging Jam,"Inspect, reset or replace affected component",True,2026-02-12,2026,2,February,7,Thursday
MT000495,ST05,2026-02-12 11:03:09.346661855,Corrective,Packaging Jam,13.5,Packaging Jam,"Inspect, reset or replace affected component",True,2026-02-12,2026,2,February,7,Thursday
MT000496,ST05,2026-02-12 11:31:36.359026107,Corrective,Packaging Material Shortage,13.5,Packaging Material Shortage,"Inspect, reset or replace affected component",True,2026-02-12,2026,2,February,7,Thursday
MT000497,ST01,2026-02-12 14:45:29.368013712,Corrective,Coolant Sensor Alarm,13.5,Coolant Sensor Alarm,"Inspect, reset or replace affected component",True,2026-02-12,2026,2,February,7,Thursday
MT000498,ST01,2026-02-12 20:00:00.000000000,Preventive,,6.75,Scheduled Inspection,Preventive inspection and servicing,True,2026-02-12,2026,2,February,7,Thursday
MT000499,ST01,2026-02-12 21:15:00.000000000,Preventive,,7.17,Scheduled Inspection,Preventive inspection and servicing,True,2026-02-12,2026,2,February,7,Thursday
MT000500,ST02,2026-02-12 20:00:00.000000000,Preventive,,8.62,Scheduled Inspection,Preventive inspection and servicing,True,2026-02-12,2026,2,February,7,Thursday
MT000501,ST03,2026-02-12 19:00:00.000000000,Preventive,,9.89,Scheduled Inspection,Preventive inspection and servicing,True,2026-02-12,2026,2,February,7,Thursday
MT000502,ST05,2026-02-12 19:31:02.949213594,Corrective,Label Sensor Fault,10.36,Label Sensor Fault,"Inspect, reset or replace affected component",True,2026-02-12,2026,2,February,7,Thursday
MT000503,ST01,2026-02-12 22:48:47.530507948,Corrective,Coolant Sensor Alarm,13.5,Coolant Sensor Alarm,"Inspect, reset or replace affected component",True,2026-02-12,2026,2,February,7,Thursday
MT000504,ST02,2026-02-13 04:03:06.642812377,Corrective,Part Presence Sensor,13.5,Part Presence Sensor,"Inspect, reset or replace affected component",True,2026-02-13,2026,2,February,7,Friday
MT000505,ST03,2026-02-13 02:03:32.944600521,Corrective,Inspection Calibration,13.5,Inspection Calibration,"Inspect, reset or replace affected component",True,2026-02-13,2026,2,February,7,Friday
MT000506,ST03,2026-02-13 02:47:16.305026522,Corrective,Inspection Calibration,13.5,Inspection Calibration,"Inspect, reset or replace affected component",True,2026-02-13,2026,2,February,7,Friday
MT000507,ST04,2026-02-13 00:32:51.333399911,Corrective,Product Changeover,13.5,Product Changeover,"Inspect, reset or replace affected component",True,2026-02-13,2026,2,February,7,Friday
MT000508,ST04,2026-02-13 03:18:58.220271369,Corrective,Fixture Fault,13.5,Fixture Fault,"Inspect, reset or replace affected component",True,2026-02-13,2026,2,February,7,Friday
MT000509,ST04,2026-02-13 03:30:24.894594277,Corrective,Product Changeover,13.5,Product Changeover,"Inspect, reset or replace affected component",True,2026-02-13,2026,2,February,7,Friday
MT000510,ST05,2026-02-13 04:04:37.887858874,Corrective,Label Sensor Fault,13.5,Label Sensor Fault,"Inspect, reset or replace affected component",True,2026-02-13,2026,2,February,7,Friday
MT000511,ST01,2026-02-13 08:31:42.044179977,Corrective,Tool Wear,13.5,Tool Wear,"Inspect, reset or replace affected component",True,2026-02-13,2026,2,February,7,Friday
MT000512,ST01,2026-02-13 12:48:14.785725058,Corrective,Tool Change,13.5,Tool Change,"Inspect, reset or replace affected component",True,2026-02-13,2026,2,February,7,Friday
MT000513,ST02,2026-02-13 12:03:26.711664190,Corrective,Gripper Fault,13.5,Gripper Fault,"Inspect, reset or replace affected component",True,2026-02-13,2026,2,February,7,Friday
MT000514,ST02,2026-02-13 12:19:47.435288321,Corrective,Gripper Fault,13.5,Gripper Fault,"Inspect, reset or replace affected component",True,2026-02-13,2026,2,February,7,Friday
MT000515,ST03,2026-02-13 10:01:09.646864194,Corrective,Measurement Sensor Fault,13.5,Measurement Sensor Fault,"Inspect, reset or replace affected component",True,2026-02-13,2026,2,February,7,Friday
MT000516,ST04,2026-02-13 10:01:45.357019257,Corrective,Functional Test Failure,13.5,Functional Test Failure,"Inspect, reset or replace affected component",True,2026-02-13,2026,2,February,7,Friday
MT000517,ST04,2026-02-13 11:17:48.771156507,Corrective,Functional Test Failure,9.61,Functional Test Failure,"Inspect, reset or replace affected component",True,2026-02-13,2026,2,February,7,Friday
MT000518,ST05,2026-02-13 09:46:38.679986363,Corrective,Packaging Jam,13.5,Packaging Jam,"Inspect, reset or replace affected component",True,2026-02-13,2026,2,February,7,Friday
MT000519,ST01,2026-02-13 15:17:59.110946957,Corrective,Tool Change,13.5,Tool Change,"Inspect, reset or replace affected component",True,2026-02-13,2026,2,February,7,Friday
MT000520,ST01,2026-02-13 16:00:38.703103979,Corrective,Tool Wear,9.07,Tool Wear,"Inspect, reset or replace affected component",True,2026-02-13,2026,2,February,7,Friday
MT000521,ST01,2026-02-13 17:15:08.367386069,Corrective,Coolant Sensor Alarm,13.5,Coolant Sensor Alarm,"Inspect, reset or replace affected component",True,2026-02-13,2026,2,February,7,Friday
MT000522,ST01,2026-02-13 19:03:06.918581134,Corrective,Tool Wear,11.74,Tool Wear,"Inspect, reset or replace affected component",True,2026-02-13,2026,2,February,7,Friday
MT000523,ST01,2026-02-13 20:34:12.747391507,Corrective,Tool Wear,13.3,Tool Wear,"Inspect, reset or replace affected component",True,2026-02-13,2026,2,February,7,Friday
MT000524,ST02,2026-02-13 16:47:25.028524286,Corrective,Part Presence Sensor,13.5,Part Presence Sensor,"Inspect, reset or replace affected component",True,2026-02-13,2026,2,February,7,Friday
MT000525,ST02,2026-02-13 17:16:22.185995322,Corrective,Part Presence Sensor,13.5,Part Presence Sensor,"Inspect, reset or replace affected component",True,2026-02-13,2026,2,February,7,Friday
MT000526,ST02,2026-02-13 19:33:06.407970478,Corrective,Robot Position Fault,13.5,Robot Position Fault,"Inspect, reset or replace affected component",True,2026-02-13,2026,2,February,7,Friday
MT000527,ST02,2026-02-13 20:48:47.064455406,Corrective,Part Presence Sensor,13.5,Part Presence Sensor,"Inspect, reset or replace affected component",True,2026-02-13,2026,2,February,7,Friday
MT000528,ST04,2026-02-13 15:33:05.175028102,Corrective,Component Shortage,13.5,Component Shortage,"Inspect, reset or replace affected component",True,2026-02-13,2026,2,February,7,Friday
MT000529,ST04,2026-02-13 17:47:36.193451659,Corrective,Product Changeover,13.5,Product Changeover,"Inspect, reset or replace affected component",True,2026-02-13,2026,2,February,7,Friday
MT000530,ST04,2026-02-13 18:45:43.144548582,Corrective,Fixture Fault,13.5,Fixture Fault,"Inspect, reset or replace affected component",True,2026-02-13,2026,2,February,7,Friday
MT000531,ST05,2026-02-13 14:15:47.793001364,Corrective,Label Sensor Fault,13.5,Label Sensor Fault,"Inspect, reset or replace affected component",True,2026-02-13,2026,2,February,7,Friday
MT000532,ST01,2026-02-14 01:15:00.000000000,Preventive,,5.96,Scheduled Inspection,Preventive inspection and servicing,True,2026-02-14,2026,2,February,7,Saturday
MT000533,ST01,2026-02-14 01:48:21.982369666,Corrective,Spindle Fault,13.5,Spindle Fault,"Inspect, reset or replace affected component",True,2026-02-14,2026,2,February,7,Saturday
MT000534,ST01,2026-02-14 03:45:14.401210474,Corrective,Spindle Fault,13.5,Spindle Fault,"Inspect, reset or replace affected component",True,2026-02-14,2026,2,February,7,Saturday
MT000535,ST01,2026-02-14 04:01:11.265181797,Corrective,Tool Wear,13.5,Tool Wear,"Inspect, reset or replace affected component",True,2026-02-14,2026,2,February,7,Saturday
MT000536,ST02,2026-02-13 23:03:39.771858867,Corrective,Robot Position Fault,13.5,Robot Position Fault,"Inspect, reset or replace affected component",True,2026-02-13,2026,2,February,7,Friday
MT000537,ST02,2026-02-14 04:17:39.137861945,Corrective,Gripper Fault,13.5,Gripper Fault,"Inspect, reset or replace affected component",True,2026-02-14,2026,2,February,7,Saturday
MT000538,ST03,2026-02-13 22:17:40.226243082,Corrective,Vision System Fault,13.5,Vision System Fault,"Inspect, reset or replace affected component",True,2026-02-13,2026,2,February,7,Friday
MT000539,ST03,2026-02-14 04:00:12.854381778,Corrective,Inspection Calibration,13.5,Inspection Calibration,"Inspect, reset or replace affected component",True,2026-02-14,2026,2,February,7,Saturday
MT000540,ST04,2026-02-13 22:34:54.715645591,Corrective,Fixture Fault,13.5,Fixture Fault,"Inspect, reset or replace affected component",True,2026-02-13,2026,2,February,7,Friday
MT000541,ST04,2026-02-14 00:46:03.083622222,Corrective,Component Shortage,13.5,Component Shortage,"Inspect, reset or replace affected component",True,2026-02-14,2026,2,February,7,Saturday
MT000542,ST04,2026-02-14 04:00:09.937210124,Corrective,Component Shortage,13.5,Component Shortage,"Inspect, reset or replace affected component",True,2026-02-14,2026,2,February,7,Saturday
MT000543,ST05,2026-02-14 01:19:52.530192915,Corrective,Label Sensor Fault,13.5,Label Sensor Fault,"Inspect, reset or replace affected component",True,2026-02-14,2026,2,February,7,Saturday
MT000544,ST05,2026-02-14 02:18:52.818074712,Corrective,Label Sensor Fault,9.21,Label Sensor Fault,"Inspect, reset or replace affected component",True,2026-02-14,2026,2,February,7,Saturday
