record_id,timestamp,date,shift,station_id,product_id,planned_minutes,downtime_minutes,runtime_minutes,ideal_cycle_sec,actual_cycle_sec,total_quantity,good_quantity,rejected_quantity,machine_status,operator_team,downtime_id,year,month,month_name,week,day_name,hour,availability_numerator_min,availability_denominator_min,performance_numerator_sec,performance_denominator_sec,quality_numerator_units,quality_denominator_units,scrap_rate,cycle_variance_pct,has_downtime,is_planned_maintenance
PR0013123,2026-02-13 09:00:00,2026-02-13,A,ST03,ACT-100,15,0.0,15.0,59.85,61.16,14,14,0,Running,Team-A,,2026,2,February,7,Friday,9,15.0,15,837.9,900.0,14,14,0.0,0.021888053467000755,False,False
PR0013124,2026-02-13 09:15:00,2026-02-13,A,ST03,ACT-100,15,0.0,15.0,59.85,59.88,15,15,0,Running,Team-A,,2026,2,February,7,Friday,9,15.0,15,897.75,900.0,15,15,0.0,0.0005012531328320992,False,False
PR0013125,2026-02-13 09:30:00,2026-02-13,A,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,14,1,Running,Team-A,,2026,2,February,7,Friday,9,15.0,15,897.75,900.0,14,15,0.06666666666666667,0.0,False,False
PR0013126,2026-02-13 09:45:00,2026-02-13,A,ST03,ACT-100,15,0.0,15.0,59.85,62.5,14,14,0,Running,Team-A,,2026,2,February,7,Friday,9,15.0,15,837.9,900.0,14,14,0.0,0.04427736006683373,False,False
PR0013127,2026-02-13 10:00:00,2026-02-13,A,ST03,ACT-100,15,13.5,1.5,59.85,59.85,1,1,0,Downtime,Team-A,DT000656,2026,2,February,7,Friday,10,1.5,15,59.85,90.0,1,1,0.0,0.0,True,False
PR0013128,2026-02-13 10:15:00,2026-02-13,A,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,15,0,Running,Team-A,,2026,2,February,7,Friday,10,15.0,15,897.75,900.0,15,15,0.0,0.0,False,False
PR0013129,2026-02-13 10:30:00,2026-02-13,A,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,14,1,Running,Team-A,,2026,2,February,7,Friday,10,15.0,15,897.75,900.0,14,15,0.06666666666666667,0.0,False,False
PR0013130,2026-02-13 10:45:00,2026-02-13,A,ST03,ACT-100,15,0.0,15.0,59.85,60.59,14,14,0,Running,Team-A,,2026,2,February,7,Friday,10,15.0,15,837.9,900.0,14,14,0.0,0.012364243943191345,False,False
PR0013131,2026-02-13 11:00:00,2026-02-13,A,ST03,ACT-100,15,0.0,15.0,59.85,59.99,15,15,0,Running,Team-A,,2026,2,February,7,Friday,11,15.0,15,897.75,900.0,15,15,0.0,0.002339181286549717,False,False
PR0013132,2026-02-13 11:15:00,2026-02-13,A,ST03,ACT-100,15,0.0,15.0,59.85,61.79,14,14,0,Running,Team-A,,2026,2,February,7,Friday,11,15.0,15,837.9,900.0,14,14,0.0,0.03241436925647448,False,False
PR0013133,2026-02-13 11:30:00,2026-02-13,A,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,15,0,Running,Team-A,,2026,2,February,7,Friday,11,15.0,15,897.75,900.0,15,15,0.0,0.0,False,False
PR0013134,2026-02-13 11:45:00,2026-02-13,A,ST03,ACT-100,15,0.0,15.0,59.85,61.7,14,14,0,Running,Team-A,,2026,2,February,7,Friday,11,15.0,15,837.9,900.0,14,14,0.0,0.0309106098579783,False,False
PR0013135,2026-02-13 12:00:00,2026-02-13,A,ST03,ACT-100,15,0.0,15.0,59.85,61.24,14,14,0,Running,Team-A,,2026,2,February,7,Friday,12,15.0,15,837.9,900.0,14,14,0.0,0.02322472848788639,False,False
PR0013136,2026-02-13 12:15:00,2026-02-13,A,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,15,0,Running,Team-A,,2026,2,February,7,Friday,12,15.0,15,897.75,900.0,15,15,0.0,0.0,False,False
PR0013137,2026-02-13 12:30:00,2026-02-13,A,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,15,0,Running,Team-A,,2026,2,February,7,Friday,12,15.0,15,897.75,900.0,15,15,0.0,0.0,False,False
PR0013138,2026-02-13 12:45:00,2026-02-13,A,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,14,1,Running,Team-A,,2026,2,February,7,Friday,12,15.0,15,897.75,900.0,14,15,0.06666666666666667,0.0,False,False
PR0013139,2026-02-13 13:00:00,2026-02-13,A,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,15,0,Running,Team-A,,2026,2,February,7,Friday,13,15.0,15,897.75,900.0,15,15,0.0,0.0,False,False
PR0013140,2026-02-13 13:15:00,2026-02-13,A,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,14,1,Running,Team-A,,2026,2,February,7,Friday,13,15.0,15,897.75,900.0,14,15,0.06666666666666667,0.0,False,False
PR0013141,2026-02-13 06:00:00,2026-02-13,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-A,,2026,2,February,7,Friday,6,15.0,15,889.2,900.0,13,13,0.0,0.0,False,False
PR0013142,2026-02-13 06:15:00,2026-02-13,A,ST04,ACT-100,15,0.0,15.0,68.4,70.26,12,12,0,Running,Team-A,,2026,2,February,7,Friday,6,15.0,15,820.8000000000001,900.0,12,12,0.0,0.027192982456140342,False,False
PR0013143,2026-02-13 06:30:00,2026-02-13,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-A,,2026,2,February,7,Friday,6,15.0,15,889.2,900.0,13,13,0.0,0.0,False,False
PR0013144,2026-02-13 06:45:00,2026-02-13,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-A,,2026,2,February,7,Friday,6,15.0,15,889.2,900.0,13,13,0.0,0.0,False,False
PR0013145,2026-02-13 07:00:00,2026-02-13,A,ST04,ACT-100,15,0.0,15.0,68.4,68.62,13,13,0,Running,Team-A,,2026,2,February,7,Friday,7,15.0,15,889.2,900.0,13,13,0.0,0.003216374269005831,False,False
PR0013146,2026-02-13 07:15:00,2026-02-13,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-A,,2026,2,February,7,Friday,7,15.0,15,889.2,900.0,13,13,0.0,0.0,False,False
PR0013147,2026-02-13 07:30:00,2026-02-13,A,ST04,ACT-100,15,0.0,15.0,68.4,70.31,12,12,0,Running,Team-A,,2026,2,February,7,Friday,7,15.0,15,820.8000000000001,900.0,12,12,0.0,0.027923976608187084,False,False
PR0013148,2026-02-13 07:45:00,2026-02-13,A,ST04,ACT-100,15,0.0,15.0,68.4,69.14,13,12,1,Running,Team-A,,2026,2,February,7,Friday,7,15.0,15,889.2,900.0,12,13,0.07692307692307693,0.010818713450292321,False,False
PR0013149,2026-02-13 08:00:00,2026-02-13,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,12,1,Running,Team-A,,2026,2,February,7,Friday,8,15.0,15,889.2,900.0,12,13,0.07692307692307693,0.0,False,False
PR0013150,2026-02-13 08:15:00,2026-02-13,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-A,,2026,2,February,7,Friday,8,15.0,15,889.2,900.0,13,13,0.0,0.0,False,False
PR0013151,2026-02-13 08:30:00,2026-02-13,A,ST04,ACT-100,15,0.0,15.0,68.4,70.08,12,12,0,Running,Team-A,,2026,2,February,7,Friday,8,15.0,15,820.8000000000001,900.0,12,12,0.0,0.02456140350877182,False,False
PR0013152,2026-02-13 08:45:00,2026-02-13,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,12,1,Running,Team-A,,2026,2,February,7,Friday,8,15.0,15,889.2,900.0,12,13,0.07692307692307693,0.0,False,False
PR0013153,2026-02-13 09:00:00,2026-02-13,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-A,,2026,2,February,7,Friday,9,15.0,15,889.2,900.0,13,13,0.0,0.0,False,False
PR0013154,2026-02-13 09:15:00,2026-02-13,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,12,1,Running,Team-A,,2026,2,February,7,Friday,9,15.0,15,889.2,900.0,12,13,0.07692307692307693,0.0,False,False
PR0013155,2026-02-13 09:30:00,2026-02-13,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-A,,2026,2,February,7,Friday,9,15.0,15,889.2,900.0,13,13,0.0,0.0,False,False
PR0013156,2026-02-13 09:45:00,2026-02-13,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-A,,2026,2,February,7,Friday,9,15.0,15,889.2,900.0,13,13,0.0,0.0,False,False
PR0013157,2026-02-13 10:00:00,2026-02-13,A,ST04,ACT-100,15,13.5,1.5,68.4,68.4,1,1,0,Downtime,Team-A,DT000657,2026,2,February,7,Friday,10,1.5,15,68.4,90.0,1,1,0.0,0.0,True,False
PR0013158,2026-02-13 10:15:00,2026-02-13,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-A,,2026,2,February,7,Friday,10,15.0,15,889.2,900.0,13,13,0.0,0.0,False,False
PR0013159,2026-02-13 10:30:00,2026-02-13,A,ST04,ACT-100,15,0.0,15.0,68.4,70.48,12,12,0,Running,Team-A,,2026,2,February,7,Friday,10,15.0,15,820.8000000000001,900.0,12,12,0.0,0.03040935672514617,False,False
PR0013160,2026-02-13 10:45:00,2026-02-13,A,ST04,ACT-100,15,0.0,15.0,68.4,68.76,13,13,0,Running,Team-A,,2026,2,February,7,Friday,10,15.0,15,889.2,900.0,13,13,0.0,0.005263157894736833,False,False
PR0013161,2026-02-13 11:00:00,2026-02-13,A,ST04,ACT-100,15,0.0,15.0,68.4,69.7,12,12,0,Running,Team-A,,2026,2,February,7,Friday,11,15.0,15,820.8000000000001,900.0,12,12,0.0,0.01900584795321633,False,False
PR0013162,2026-02-13 11:15:00,2026-02-13,A,ST04,ACT-100,15,9.61,5.39,68.4,69.38,4,4,0,Downtime,Team-A,DT000658,2026,2,February,7,Friday,11,5.39,15,273.6,323.4,4,4,0.0,0.014327485380116809,True,False
PR0013163,2026-02-13 11:30:00,2026-02-13,A,ST04,ACT-100,15,0.0,15.0,68.4,68.88,13,13,0,Running,Team-A,,2026,2,February,7,Friday,11,15.0,15,889.2,900.0,13,13,0.0,0.007017543859648973,False,False
PR0013164,2026-02-13 11:45:00,2026-02-13,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-A,,2026,2,February,7,Friday,11,15.0,15,889.2,900.0,13,13,0.0,0.0,False,False
PR0013165,2026-02-13 12:00:00,2026-02-13,A,ST04,ACT-100,15,0.0,15.0,68.4,68.54,13,13,0,Running,Team-A,,2026,2,February,7,Friday,12,15.0,15,889.2,900.0,13,13,0.0,0.002046783625731002,False,False
PR0013166,2026-02-13 12:15:00,2026-02-13,A,ST04,ACT-100,15,0.0,15.0,68.4,69.29,12,12,0,Running,Team-A,,2026,2,February,7,Friday,12,15.0,15,820.8000000000001,900.0,12,12,0.0,0.013011695906432755,False,False
PR0013167,2026-02-13 12:30:00,2026-02-13,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-A,,2026,2,February,7,Friday,12,15.0,15,889.2,900.0,13,13,0.0,0.0,False,False
PR0013168,2026-02-13 12:45:00,2026-02-13,A,ST04,ACT-100,15,0.0,15.0,68.4,69.34,12,12,0,Running,Team-A,,2026,2,February,7,Friday,12,15.0,15,820.8000000000001,900.0,12,12,0.0,0.013742690058479497,False,False
PR0013169,2026-02-13 13:00:00,2026-02-13,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-A,,2026,2,February,7,Friday,13,15.0,15,889.2,900.0,13,13,0.0,0.0,False,False
PR0013170,2026-02-13 13:15:00,2026-02-13,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,12,1,Running,Team-A,,2026,2,February,7,Friday,13,15.0,15,889.2,900.0,12,13,0.07692307692307693,0.0,False,False
PR0013171,2026-02-13 06:00:00,2026-02-13,A,ST05,ACT-100,15,0.0,15.0,60.8,60.82,14,14,0,Running,Team-A,,2026,2,February,7,Friday,6,15.0,15,851.1999999999999,900.0,14,14,0.0,0.00032894736842110407,False,False
PR0013172,2026-02-13 06:15:00,2026-02-13,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,2,February,7,Friday,6,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0013173,2026-02-13 06:30:00,2026-02-13,A,ST05,ACT-100,15,0.0,15.0,60.8,64.45,13,13,0,Running,Team-A,,2026,2,February,7,Friday,6,15.0,15,790.4,900.0,13,13,0.0,0.0600328947368422,False,False
PR0013174,2026-02-13 06:45:00,2026-02-13,A,ST05,ACT-100,15,0.0,15.0,60.8,62.47,14,14,0,Running,Team-A,,2026,2,February,7,Friday,6,15.0,15,851.1999999999999,900.0,14,14,0.0,0.027467105263157925,False,False
PR0013175,2026-02-13 07:00:00,2026-02-13,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,2,February,7,Friday,7,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0013176,2026-02-13 07:15:00,2026-02-13,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,2,February,7,Friday,7,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0013177,2026-02-13 07:30:00,2026-02-13,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,2,February,7,Friday,7,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0013178,2026-02-13 07:45:00,2026-02-13,A,ST05,ACT-100,15,0.0,15.0,60.8,60.85,14,14,0,Running,Team-A,,2026,2,February,7,Friday,7,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0008223684210527018,False,False
PR0013179,2026-02-13 08:00:00,2026-02-13,A,ST05,ACT-100,15,0.0,15.0,60.8,62.97,14,14,0,Running,Team-A,,2026,2,February,7,Friday,8,15.0,15,851.1999999999999,900.0,14,14,0.0,0.03569078947368424,False,False
PR0013180,2026-02-13 08:15:00,2026-02-13,A,ST05,ACT-100,15,0.0,15.0,60.8,62.84,14,14,0,Running,Team-A,,2026,2,February,7,Friday,8,15.0,15,851.1999999999999,900.0,14,14,0.0,0.03355263157894747,False,False
PR0013181,2026-02-13 08:30:00,2026-02-13,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,2,February,7,Friday,8,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0013182,2026-02-13 08:45:00,2026-02-13,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,2,February,7,Friday,8,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0013183,2026-02-13 09:00:00,2026-02-13,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,2,February,7,Friday,9,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0013184,2026-02-13 09:15:00,2026-02-13,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,2,February,7,Friday,9,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0013185,2026-02-13 09:30:00,2026-02-13,A,ST05,ACT-100,15,0.0,15.0,60.8,63.32,14,14,0,Running,Team-A,,2026,2,February,7,Friday,9,15.0,15,851.1999999999999,900.0,14,14,0.0,0.041447368421052684,False,False
PR0013186,2026-02-13 09:45:00,2026-02-13,A,ST05,ACT-100,15,13.5,1.5,60.8,61.79,1,1,0,Downtime,Team-A,DT000659,2026,2,February,7,Friday,9,1.5,15,60.8,90.0,1,1,0.0,0.01628289473684214,True,False
PR0013187,2026-02-13 10:00:00,2026-02-13,A,ST05,ACT-100,15,0.0,15.0,60.8,60.81,14,14,0,Running,Team-A,,2026,2,February,7,Friday,10,15.0,15,851.1999999999999,900.0,14,14,0.0,0.00016447368421061047,False,False
PR0013188,2026-02-13 10:15:00,2026-02-13,A,ST05,ACT-100,15,0.0,15.0,60.8,61.7,14,14,0,Running,Team-A,,2026,2,February,7,Friday,10,15.0,15,851.1999999999999,900.0,14,14,0.0,0.014802631578947463,False,False
PR0013189,2026-02-13 10:30:00,2026-02-13,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,13,1,Running,Team-A,,2026,2,February,7,Friday,10,15.0,15,851.1999999999999,900.0,13,14,0.07142857142857142,0.0,False,False
PR0013190,2026-02-13 10:45:00,2026-02-13,A,ST05,ACT-100,15,0.0,15.0,60.8,63.68,14,14,0,Running,Team-A,,2026,2,February,7,Friday,10,15.0,15,851.1999999999999,900.0,14,14,0.0,0.04736842105263162,False,False
PR0013191,2026-02-13 11:00:00,2026-02-13,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,2,February,7,Friday,11,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0013192,2026-02-13 11:15:00,2026-02-13,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,2,February,7,Friday,11,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0013193,2026-02-13 11:30:00,2026-02-13,A,ST05,ACT-100,15,0.0,15.0,60.8,61.22,14,14,0,Running,Team-A,,2026,2,February,7,Friday,11,15.0,15,851.1999999999999,900.0,14,14,0.0,0.006907894736842134,False,False
PR0013194,2026-02-13 11:45:00,2026-02-13,A,ST05,ACT-100,15,0.0,15.0,60.8,62.69,14,14,0,Running,Team-A,,2026,2,February,7,Friday,11,15.0,15,851.1999999999999,900.0,14,14,0.0,0.031085526315789484,False,False
PR0013195,2026-02-13 12:00:00,2026-02-13,A,ST05,ACT-100,15,0.0,15.0,60.8,61.31,14,13,1,Running,Team-A,,2026,2,February,7,Friday,12,15.0,15,851.1999999999999,900.0,13,14,0.07142857142857142,0.008388157894736927,False,False
PR0013196,2026-02-13 12:15:00,2026-02-13,A,ST05,ACT-100,15,0.0,15.0,60.8,63.44,14,14,0,Running,Team-A,,2026,2,February,7,Friday,12,15.0,15,851.1999999999999,900.0,14,14,0.0,0.04342105263157896,False,False
PR0013197,2026-02-13 12:30:00,2026-02-13,A,ST05,ACT-100,15,0.0,15.0,60.8,64.85,13,13,0,Running,Team-A,,2026,2,February,7,Friday,12,15.0,15,790.4,900.0,13,13,0.0,0.06661184210526311,False,False
PR0013198,2026-02-13 12:45:00,2026-02-13,A,ST05,ACT-100,15,0.0,15.0,60.8,60.95,14,14,0,Running,Team-A,,2026,2,February,7,Friday,12,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0024671052631579883,False,False
PR0013199,2026-02-13 13:00:00,2026-02-13,A,ST05,ACT-100,15,0.0,15.0,60.8,61.11,14,14,0,Running,Team-A,,2026,2,February,7,Friday,13,15.0,15,851.1999999999999,900.0,14,14,0.0,0.005098684210526353,False,False
PR0013200,2026-02-13 13:15:00,2026-02-13,A,ST05,ACT-100,15,0.0,15.0,60.8,61.29,14,14,0,Running,Team-A,,2026,2,February,7,Friday,13,15.0,15,851.1999999999999,900.0,14,14,0.0,0.008059210526315823,False,False
PR0013201,2026-02-13 14:00:00,2026-02-13,B,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,14,0,Running,Team-B,,2026,2,February,7,Friday,14,15.0,15,877.8000000000001,900.0,14,14,0.0,0.0,False,False
PR0013202,2026-02-13 14:15:00,2026-02-13,B,ST01,ACT-100,15,0.0,15.0,62.7,66.32,13,13,0,Running,Team-B,,2026,2,February,7,Friday,14,15.0,15,815.1,900.0,13,13,0.0,0.057735247208931265,False,False
PR0013203,2026-02-13 14:30:00,2026-02-13,B,ST01,ACT-100,15,0.0,15.0,62.7,64.11,14,14,0,Running,Team-B,,2026,2,February,7,Friday,14,15.0,15,877.8000000000001,900.0,14,14,0.0,0.022488038277511908,False,False
PR0013204,2026-02-13 14:45:00,2026-02-13,B,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,14,0,Running,Team-B,,2026,2,February,7,Friday,14,15.0,15,877.8000000000001,900.0,14,14,0.0,0.0,False,False
PR0013205,2026-02-13 15:00:00,2026-02-13,B,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,14,0,Running,Team-B,,2026,2,February,7,Friday,15,15.0,15,877.8000000000001,900.0,14,14,0.0,0.0,False,False
PR0013206,2026-02-13 15:15:00,2026-02-13,B,ST01,ACT-100,15,13.5,1.5,62.7,64.31,1,1,0,Downtime,Team-B,DT000660,2026,2,February,7,Friday,15,1.5,15,62.7,90.0,1,1,0.0,0.025677830940988824,True,False
PR0013207,2026-02-13 15:30:00,2026-02-13,B,ST01,ACT-100,15,0.0,15.0,62.7,65.68,13,13,0,Running,Team-B,,2026,2,February,7,Friday,15,15.0,15,815.1,900.0,13,13,0.0,0.04752791068580548,False,False
PR0013208,2026-02-13 15:45:00,2026-02-13,B,ST01,ACT-100,15,0.0,15.0,62.7,62.8,14,13,1,Running,Team-B,,2026,2,February,7,Friday,15,15.0,15,877.8000000000001,900.0,13,14,0.07142857142857142,0.0015948963317383464,False,False
PR0013209,2026-02-13 16:00:00,2026-02-13,B,ST01,ACT-100,15,9.07,5.93,62.7,63.91,5,5,0,Downtime,Team-B,DT000661,2026,2,February,7,Friday,16,5.93,15,313.5,355.79999999999995,5,5,0.0,0.019298245614034988,True,False
PR0013210,2026-02-13 16:15:00,2026-02-13,B,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,13,1,Running,Team-B,,2026,2,February,7,Friday,16,15.0,15,877.8000000000001,900.0,13,14,0.07142857142857142,0.0,False,False
PR0013211,2026-02-13 16:30:00,2026-02-13,B,ST01,ACT-100,15,0.0,15.0,62.7,64.75,13,13,0,Running,Team-B,,2026,2,February,7,Friday,16,15.0,15,815.1,900.0,13,13,0.0,0.03269537480063791,False,False
PR0013212,2026-02-13 16:45:00,2026-02-13,B,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,14,0,Running,Team-B,,2026,2,February,7,Friday,16,15.0,15,877.8000000000001,900.0,14,14,0.0,0.0,False,False
PR0013213,2026-02-13 17:00:00,2026-02-13,B,ST01,ACT-100,15,0.0,15.0,62.7,62.97,14,14,0,Running,Team-B,,2026,2,February,7,Friday,17,15.0,15,877.8000000000001,900.0,14,14,0.0,0.004306220095693716,False,False
PR0013214,2026-02-13 17:15:00,2026-02-13,B,ST01,ACT-100,15,13.5,1.5,62.7,65.25,1,1,0,Downtime,Team-B,DT000662,2026,2,February,7,Friday,17,1.5,15,62.7,90.0,1,1,0.0,0.0406698564593301,True,False
PR0013215,2026-02-13 17:30:00,2026-02-13,B,ST01,ACT-100,15,0.0,15.0,62.7,63.4,14,13,1,Running,Team-B,,2026,2,February,7,Friday,17,15.0,15,877.8000000000001,900.0,13,14,0.07142857142857142,0.011164274322168991,False,False
PR0013216,2026-02-13 17:45:00,2026-02-13,B,ST01,ACT-100,15,0.0,15.0,62.7,65.01,13,13,0,Running,Team-B,,2026,2,February,7,Friday,17,15.0,15,815.1,900.0,13,13,0.0,0.036842105263157926,False,False
PR0013217,2026-02-13 18:00:00,2026-02-13,B,ST01,ACT-100,15,0.0,15.0,62.7,65.16,13,13,0,Running,Team-B,,2026,2,February,7,Friday,18,15.0,15,815.1,900.0,13,13,0.0,0.03923444976076545,False,False
PR0013218,2026-02-13 18:15:00,2026-02-13,B,ST01,ACT-100,15,0.0,15.0,62.7,64.7,13,13,0,Running,Team-B,,2026,2,February,7,Friday,18,15.0,15,815.1,900.0,13,13,0.0,0.03189792663476874,False,False
PR0013219,2026-02-13 18:30:00,2026-02-13,B,ST01,ACT-100,15,0.0,15.0,62.7,65.4,13,13,0,Running,Team-B,,2026,2,February,7,Friday,18,15.0,15,815.1,900.0,13,13,0.0,0.04306220095693784,False,False
PR0013220,2026-02-13 18:45:00,2026-02-13,B,ST01,ACT-100,15,0.0,15.0,62.7,65.28,13,13,0,Running,Team-B,,2026,2,February,7,Friday,18,15.0,15,815.1,900.0,13,13,0.0,0.04114832535885164,False,False
PR0013221,2026-02-13 19:00:00,2026-02-13,B,ST01,ACT-100,15,11.74,3.26,62.7,65.15,3,3,0,Downtime,Team-B,DT000663,2026,2,February,7,Friday,19,3.26,15,188.10000000000002,195.6,3,3,0.0,0.03907496012759175,True,False
PR0013222,2026-02-13 19:15:00,2026-02-13,B,ST01,ACT-100,15,0.0,15.0,62.7,65.14,13,12,1,Running,Team-B,,2026,2,February,7,Friday,19,15.0,15,815.1,900.0,12,13,0.07692307692307693,0.03891547049441783,False,False
PR0013223,2026-02-13 19:30:00,2026-02-13,B,ST01,ACT-100,15,0.0,15.0,62.7,62.82,14,13,1,Running,Team-B,,2026,2,February,7,Friday,19,15.0,15,877.8000000000001,900.0,13,14,0.07142857142857142,0.0019138755980860835,False,False
PR0013224,2026-02-13 19:45:00,2026-02-13,B,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,14,0,Running,Team-B,,2026,2,February,7,Friday,19,15.0,15,877.8000000000001,900.0,14,14,0.0,0.0,False,False
PR0013225,2026-02-13 20:00:00,2026-02-13,B,ST01,ACT-100,15,0.0,15.0,62.7,67.43,13,12,1,Running,Team-B,,2026,2,February,7,Friday,20,15.0,15,815.1,900.0,12,13,0.07692307692307693,0.07543859649122812,False,False
PR0013226,2026-02-13 20:15:00,2026-02-13,B,ST01,ACT-100,15,0.0,15.0,62.7,63.24,14,14,0,Running,Team-B,,2026,2,February,7,Friday,20,15.0,15,877.8000000000001,900.0,14,14,0.0,0.008612440191387545,False,False
PR0013227,2026-02-13 20:30:00,2026-02-13,B,ST01,ACT-100,15,13.3,1.7,62.7,63.81,1,1,0,Downtime,Team-B,DT000664,2026,2,February,7,Friday,20,1.7,15,62.7,102.0,1,1,0.0,0.01770334928229664,True,False
PR0013228,2026-02-13 20:45:00,2026-02-13,B,ST01,ACT-100,15,0.0,15.0,62.7,65.23,13,13,0,Running,Team-B,,2026,2,February,7,Friday,20,15.0,15,815.1,900.0,13,13,0.0,0.04035087719298247,False,False
PR0013229,2026-02-13 21:00:00,2026-02-13,B,ST01,ACT-100,15,0.0,15.0,62.7,64.04,14,13,1,Running,Team-B,,2026,2,February,7,Friday,21,15.0,15,877.8000000000001,900.0,13,14,0.07142857142857142,0.02137161084529511,False,False
PR0013230,2026-02-13 21:15:00,2026-02-13,B,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,14,0,Running,Team-B,,2026,2,February,7,Friday,21,15.0,15,877.8000000000001,900.0,14,14,0.0,0.0,False,False
PR0013231,2026-02-13 14:00:00,2026-02-13,B,ST02,ACT-100,15,0.0,15.0,57.0,57.0,15,15,0,Running,Team-B,,2026,2,February,7,Friday,14,15.0,15,855.0,900.0,15,15,0.0,0.0,False,False
PR0013232,2026-02-13 14:15:00,2026-02-13,B,ST02,ACT-100,15,0.0,15.0,57.0,57.81,15,15,0,Running,Team-B,,2026,2,February,7,Friday,14,15.0,15,855.0,900.0,15,15,0.0,0.014210526315789514,False,False
PR0013233,2026-02-13 14:30:00,2026-02-13,B,ST02,ACT-100,15,0.0,15.0,57.0,58.37,15,15,0,Running,Team-B,,2026,2,February,7,Friday,14,15.0,15,855.0,900.0,15,15,0.0,0.0240350877192982,False,False
PR0013234,2026-02-13 14:45:00,2026-02-13,B,ST02,ACT-100,15,0.0,15.0,57.0,59.27,15,15,0,Running,Team-B,,2026,2,February,7,Friday,14,15.0,15,855.0,900.0,15,15,0.0,0.039824561403508825,False,False
PR0013235,2026-02-13 15:00:00,2026-02-13,B,ST02,ACT-100,15,0.0,15.0,57.0,57.0,15,15,0,Running,Team-B,,2026,2,February,7,Friday,15,15.0,15,855.0,900.0,15,15,0.0,0.0,False,False
