record_id,timestamp,date,shift,station_id,product_id,planned_minutes,downtime_minutes,runtime_minutes,ideal_cycle_sec,actual_cycle_sec,total_quantity,good_quantity,rejected_quantity,machine_status,operator_team,downtime_id
PR0010445,2026-02-05 07:00:00,2026-02-05,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,12,1,Running,Team-A,
PR0010446,2026-02-05 07:15:00,2026-02-05,A,ST04,ACT-100,15,0.0,15.0,68.4,68.55,13,12,1,Running,Team-A,
PR0010447,2026-02-05 07:30:00,2026-02-05,A,ST04,ACT-100,15,0.0,15.0,68.4,69.87,12,12,0,Running,Team-A,
PR0010448,2026-02-05 07:45:00,2026-02-05,A,ST04,ACT-100,15,0.0,15.0,68.4,70.2,12,12,0,Running,Team-A,
PR0010449,2026-02-05 08:00:00,2026-02-05,A,ST04,ACT-100,15,0.0,15.0,68.4,70.44,12,12,0,Running,Team-A,
PR0010450,2026-02-05 08:15:00,2026-02-05,A,ST04,ACT-100,15,0.0,15.0,68.4,69.53,12,12,0,Running,Team-A,
PR0010451,2026-02-05 08:30:00,2026-02-05,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-A,
PR0010452,2026-02-05 08:45:00,2026-02-05,A,ST04,ACT-100,15,0.0,15.0,68.4,68.85,13,13,0,Running,Team-A,
PR0010453,2026-02-05 09:00:00,2026-02-05,A,ST04,ACT-100,15,0.0,15.0,68.4,69.98,12,12,0,Running,Team-A,
PR0010454,2026-02-05 09:15:00,2026-02-05,A,ST04,ACT-100,15,0.0,15.0,68.4,69.55,12,12,0,Running,Team-A,
PR0010455,2026-02-05 09:30:00,2026-02-05,A,ST04,ACT-100,15,0.0,15.0,68.4,68.98,13,13,0,Running,Team-A,
PR0010456,2026-02-05 09:45:00,2026-02-05,A,ST04,ACT-100,15,0.0,15.0,68.4,68.85,13,12,1,Running,Team-A,
PR0010457,2026-02-05 10:00:00,2026-02-05,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-A,
PR0010458,2026-02-05 10:15:00,2026-02-05,A,ST04,ACT-100,15,0.0,15.0,68.4,70.92,12,12,0,Running,Team-A,
PR0010459,2026-02-05 10:30:00,2026-02-05,A,ST04,ACT-100,15,0.0,15.0,68.4,69.92,12,12,0,Running,Team-A,
PR0010460,2026-02-05 10:45:00,2026-02-05,A,ST04,ACT-100,15,0.0,15.0,68.4,71.2,12,12,0,Running,Team-A,
PR0010461,2026-02-05 11:00:00,2026-02-05,A,ST04,ACT-100,15,0.0,15.0,68.4,70.76,12,12,0,Running,Team-A,
PR0010462,2026-02-05 11:15:00,2026-02-05,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-A,
PR0010463,2026-02-05 11:30:00,2026-02-05,A,ST04,ACT-100,15,0.0,15.0,68.4,69.82,12,12,0,Running,Team-A,
PR0010464,2026-02-05 11:45:00,2026-02-05,A,ST04,ACT-100,15,0.0,15.0,68.4,70.22,12,11,1,Running,Team-A,
PR0010465,2026-02-05 12:00:00,2026-02-05,A,ST04,ACT-100,15,0.0,15.0,68.4,69.82,12,11,1,Running,Team-A,
PR0010466,2026-02-05 12:15:00,2026-02-05,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-A,
PR0010467,2026-02-05 12:30:00,2026-02-05,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,12,1,Running,Team-A,
PR0010468,2026-02-05 12:45:00,2026-02-05,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,12,1,Running,Team-A,
PR0010469,2026-02-05 13:00:00,2026-02-05,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-A,
PR0010470,2026-02-05 13:15:00,2026-02-05,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,12,1,Running,Team-A,
PR0010471,2026-02-05 06:00:00,2026-02-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,
PR0010472,2026-02-05 06:15:00,2026-02-05,A,ST05,ACT-100,15,0.0,15.0,60.8,62.87,14,14,0,Running,Team-A,
PR0010473,2026-02-05 06:30:00,2026-02-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,
PR0010474,2026-02-05 06:45:00,2026-02-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,
PR0010475,2026-02-05 07:00:00,2026-02-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,
PR0010476,2026-02-05 07:15:00,2026-02-05,A,ST05,ACT-100,15,0.0,15.0,60.8,61.5,14,14,0,Running,Team-A,
PR0010477,2026-02-05 07:30:00,2026-02-05,A,ST05,ACT-100,15,0.0,15.0,60.8,61.06,14,14,0,Running,Team-A,
PR0010478,2026-02-05 07:45:00,2026-02-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.96,14,13,1,Running,Team-A,
PR0010479,2026-02-05 08:00:00,2026-02-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,
PR0010480,2026-02-05 08:15:00,2026-02-05,A,ST05,ACT-100,15,0.0,15.0,60.8,61.08,14,14,0,Running,Team-A,
PR0010481,2026-02-05 08:30:00,2026-02-05,A,ST05,ACT-100,15,0.0,15.0,60.8,61.38,14,14,0,Running,Team-A,
PR0010482,2026-02-05 08:45:00,2026-02-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,
PR0010483,2026-02-05 09:00:00,2026-02-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,
PR0010484,2026-02-05 09:15:00,2026-02-05,A,ST05,ACT-100,15,0.0,15.0,60.8,62.58,14,14,0,Running,Team-A,
PR0010485,2026-02-05 09:30:00,2026-02-05,A,ST05,ACT-100,15,7.46,7.54,60.8,62.67,7,7,0,Downtime,Team-A,DT000503
PR0010486,2026-02-05 09:45:00,2026-02-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,
PR0010487,2026-02-05 10:00:00,2026-02-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,13,1,Running,Team-A,
PR0010488,2026-02-05 10:15:00,2026-02-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,
PR0010489,2026-02-05 10:30:00,2026-02-05,A,ST05,ACT-100,15,0.0,15.0,60.8,61.92,14,14,0,Running,Team-A,
PR0010490,2026-02-05 10:45:00,2026-02-05,A,ST05,ACT-100,15,0.0,15.0,60.8,61.51,14,14,0,Running,Team-A,
PR0010491,2026-02-05 11:00:00,2026-02-05,A,ST05,ACT-100,15,0.0,15.0,60.8,65.39,13,13,0,Running,Team-A,
PR0010492,2026-02-05 11:15:00,2026-02-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,
PR0010493,2026-02-05 11:30:00,2026-02-05,A,ST05,ACT-100,15,0.0,15.0,60.8,61.63,14,14,0,Running,Team-A,
PR0010494,2026-02-05 11:45:00,2026-02-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,
PR0010495,2026-02-05 12:00:00,2026-02-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,
PR0010496,2026-02-05 12:15:00,2026-02-05,A,ST05,ACT-100,15,0.0,15.0,60.8,62.74,14,14,0,Running,Team-A,
PR0010497,2026-02-05 12:30:00,2026-02-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,
PR0010498,2026-02-05 12:45:00,2026-02-05,A,ST05,ACT-100,15,0.0,15.0,60.8,61.5,14,14,0,Running,Team-A,
PR0010499,2026-02-05 13:00:00,2026-02-05,A,ST05,ACT-100,15,0.0,15.0,60.8,61.66,14,14,0,Running,Team-A,
PR0010500,2026-02-05 13:15:00,2026-02-05,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,13,1,Running,Team-A,
PR0010501,2026-02-05 14:00:00,2026-02-05,B,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,14,0,Running,Team-B,
PR0010502,2026-02-05 14:15:00,2026-02-05,B,ST01,ACT-100,15,0.0,15.0,62.7,65.05,13,13,0,Running,Team-B,
PR0010503,2026-02-05 14:30:00,2026-02-05,B,ST01,ACT-100,15,0.0,15.0,62.7,64.19,14,14,0,Running,Team-B,
PR0010504,2026-02-05 14:45:00,2026-02-05,B,ST01,ACT-100,15,13.5,1.5,62.7,64.62,1,1,0,Downtime,Team-B,DT000504
PR0010505,2026-02-05 15:00:00,2026-02-05,B,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,14,0,Running,Team-B,
PR0010506,2026-02-05 15:15:00,2026-02-05,B,ST01,ACT-100,15,0.0,15.0,62.7,62.88,14,13,1,Running,Team-B,
PR0010507,2026-02-05 15:30:00,2026-02-05,B,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,14,0,Running,Team-B,
PR0010508,2026-02-05 15:45:00,2026-02-05,B,ST01,ACT-100,15,0.0,15.0,62.7,66.37,13,13,0,Running,Team-B,
PR0010509,2026-02-05 16:00:00,2026-02-05,B,ST01,ACT-100,15,0.0,15.0,62.7,63.97,14,14,0,Running,Team-B,
PR0010510,2026-02-05 16:15:00,2026-02-05,B,ST01,ACT-100,15,0.0,15.0,62.7,66.6,13,13,0,Running,Team-B,
PR0010511,2026-02-05 16:30:00,2026-02-05,B,ST01,ACT-100,15,0.0,15.0,62.7,64.18,14,14,0,Running,Team-B,
PR0010512,2026-02-05 16:45:00,2026-02-05,B,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,14,0,Running,Team-B,
PR0010513,2026-02-05 17:00:00,2026-02-05,B,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,14,0,Running,Team-B,
PR0010514,2026-02-05 17:15:00,2026-02-05,B,ST01,ACT-100,15,13.5,1.5,62.7,62.82,1,1,0,Downtime,Team-B,DT000505
PR0010515,2026-02-05 17:30:00,2026-02-05,B,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,14,0,Running,Team-B,
PR0010516,2026-02-05 17:45:00,2026-02-05,B,ST01,ACT-100,15,0.0,15.0,62.7,63.68,14,14,0,Running,Team-B,
PR0010517,2026-02-05 18:00:00,2026-02-05,B,ST01,ACT-100,15,0.0,15.0,62.7,62.71,14,14,0,Running,Team-B,
PR0010518,2026-02-05 18:15:00,2026-02-05,B,ST01,ACT-100,15,0.0,15.0,62.7,64.25,14,14,0,Running,Team-B,
PR0010519,2026-02-05 18:30:00,2026-02-05,B,ST01,ACT-100,15,0.0,15.0,62.7,67.23,13,12,1,Running,Team-B,
PR0010520,2026-02-05 18:45:00,2026-02-05,B,ST01,ACT-100,15,0.0,15.0,62.7,64.41,13,13,0,Running,Team-B,
PR0010521,2026-02-05 19:00:00,2026-02-05,B,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,13,1,Running,Team-B,
PR0010522,2026-02-05 19:15:00,2026-02-05,B,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,14,0,Running,Team-B,
PR0010523,2026-02-05 19:30:00,2026-02-05,B,ST01,ACT-100,15,0.0,15.0,62.7,62.71,14,14,0,Running,Team-B,
PR0010524,2026-02-05 19:45:00,2026-02-05,B,ST01,ACT-100,15,0.0,15.0,62.7,63.65,14,14,0,Running,Team-B,
PR0010525,2026-02-05 20:00:00,2026-02-05,B,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,14,0,Running,Team-B,
PR0010526,2026-02-05 20:15:00,2026-02-05,B,ST01,ACT-100,15,0.0,15.0,62.7,66.64,13,12,1,Running,Team-B,
PR0010527,2026-02-05 20:30:00,2026-02-05,B,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,14,0,Running,Team-B,
PR0010528,2026-02-05 20:45:00,2026-02-05,B,ST01,ACT-100,15,0.0,15.0,62.7,63.1,14,13,1,Running,Team-B,
PR0010529,2026-02-05 21:00:00,2026-02-05,B,ST01,ACT-100,15,0.0,15.0,62.7,64.38,13,13,0,Running,Team-B,
PR0010530,2026-02-05 21:15:00,2026-02-05,B,ST01,ACT-100,15,0.0,15.0,62.7,63.45,14,14,0,Running,Team-B,
PR0010531,2026-02-05 14:00:00,2026-02-05,B,ST02,ACT-100,15,0.0,15.0,57.0,58.3,15,15,0,Running,Team-B,
PR0010532,2026-02-05 14:15:00,2026-02-05,B,ST02,ACT-100,15,0.0,15.0,57.0,59.36,15,15,0,Running,Team-B,
PR0010533,2026-02-05 14:30:00,2026-02-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.0,15,15,0,Running,Team-B,
PR0010534,2026-02-05 14:45:00,2026-02-05,B,ST02,ACT-100,15,0.0,15.0,57.0,59.06,15,15,0,Running,Team-B,
PR0010535,2026-02-05 15:00:00,2026-02-05,B,ST02,ACT-100,15,0.0,15.0,57.0,58.71,15,15,0,Running,Team-B,
PR0010536,2026-02-05 15:15:00,2026-02-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.0,15,15,0,Running,Team-B,
PR0010537,2026-02-05 15:30:00,2026-02-05,B,ST02,ACT-100,15,0.0,15.0,57.0,59.14,15,14,1,Running,Team-B,
PR0010538,2026-02-05 15:45:00,2026-02-05,B,ST02,ACT-100,15,0.0,15.0,57.0,62.44,14,14,0,Running,Team-B,
PR0010539,2026-02-05 16:00:00,2026-02-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.0,15,15,0,Running,Team-B,
PR0010540,2026-02-05 16:15:00,2026-02-05,B,ST02,ACT-100,15,0.0,15.0,57.0,60.56,14,14,0,Running,Team-B,
PR0010541,2026-02-05 16:30:00,2026-02-05,B,ST02,ACT-100,15,0.0,15.0,57.0,58.48,15,15,0,Running,Team-B,
PR0010542,2026-02-05 16:45:00,2026-02-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.36,15,14,1,Running,Team-B,
PR0010543,2026-02-05 17:00:00,2026-02-05,B,ST02,ACT-100,15,0.0,15.0,57.0,59.17,15,15,0,Running,Team-B,
PR0010544,2026-02-05 17:15:00,2026-02-05,B,ST02,ACT-100,15,13.5,1.5,57.0,57.0,1,1,0,Downtime,Team-B,DT000506
PR0010545,2026-02-05 17:30:00,2026-02-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.29,15,15,0,Running,Team-B,
PR0010546,2026-02-05 17:45:00,2026-02-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.0,15,15,0,Running,Team-B,
PR0010547,2026-02-05 18:00:00,2026-02-05,B,ST02,ACT-100,15,11.8,3.2,57.0,58.64,3,3,0,Downtime,Team-B,DT000507
PR0010548,2026-02-05 18:15:00,2026-02-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.0,15,15,0,Running,Team-B,
PR0010549,2026-02-05 18:30:00,2026-02-05,B,ST02,ACT-100,15,0.0,15.0,57.0,58.93,15,15,0,Running,Team-B,
PR0010550,2026-02-05 18:45:00,2026-02-05,B,ST02,ACT-100,15,0.0,15.0,57.0,60.72,14,14,0,Running,Team-B,
PR0010551,2026-02-05 19:00:00,2026-02-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.0,15,15,0,Running,Team-B,
PR0010552,2026-02-05 19:15:00,2026-02-05,B,ST02,ACT-100,15,0.0,15.0,57.0,58.04,15,15,0,Running,Team-B,
PR0010553,2026-02-05 19:30:00,2026-02-05,B,ST02,ACT-100,15,0.0,15.0,57.0,59.02,15,15,0,Running,Team-B,
PR0010554,2026-02-05 19:45:00,2026-02-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.17,15,15,0,Running,Team-B,
PR0010555,2026-02-05 20:00:00,2026-02-05,B,ST02,ACT-100,15,4.16,10.84,57.0,58.1,11,11,0,Downtime,Team-B,DT000508
PR0010556,2026-02-05 20:15:00,2026-02-05,B,ST02,ACT-100,15,0.0,15.0,57.0,58.07,15,15,0,Running,Team-B,
PR0010557,2026-02-05 20:30:00,2026-02-05,B,ST02,ACT-100,15,0.0,15.0,57.0,58.4,15,15,0,Running,Team-B,
PR0010558,2026-02-05 20:45:00,2026-02-05,B,ST02,ACT-100,15,0.0,15.0,57.0,59.61,15,15,0,Running,Team-B,
PR0010559,2026-02-05 21:00:00,2026-02-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.12,15,15,0,Running,Team-B,
PR0010560,2026-02-05 21:15:00,2026-02-05,B,ST02,ACT-100,15,0.0,15.0,57.0,57.94,15,15,0,Running,Team-B,
PR0010561,2026-02-05 14:00:00,2026-02-05,B,ST03,ACT-100,15,13.5,1.5,59.85,60.26,1,1,0,Downtime,Team-B,DT000509
PR0010562,2026-02-05 14:15:00,2026-02-05,B,ST03,ACT-100,15,0.0,15.0,59.85,62.2,14,14,0,Running,Team-B,
PR0010563,2026-02-05 14:30:00,2026-02-05,B,ST03,ACT-100,15,0.0,15.0,59.85,61.25,14,14,0,Running,Team-B,
PR0010564,2026-02-05 14:45:00,2026-02-05,B,ST03,ACT-100,15,3.45,11.55,59.85,62.72,11,11,0,Downtime,Team-B,DT000510
PR0010565,2026-02-05 15:00:00,2026-02-05,B,ST03,ACT-100,15,0.0,15.0,59.85,60.31,14,14,0,Running,Team-B,
PR0010566,2026-02-05 15:15:00,2026-02-05,B,ST03,ACT-100,15,0.0,15.0,59.85,61.41,14,14,0,Running,Team-B,
PR0010567,2026-02-05 15:30:00,2026-02-05,B,ST03,ACT-100,15,0.0,15.0,59.85,61.63,14,13,1,Running,Team-B,
PR0010568,2026-02-05 15:45:00,2026-02-05,B,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,15,0,Running,Team-B,
PR0010569,2026-02-05 16:00:00,2026-02-05,B,ST03,ACT-100,15,0.0,15.0,59.85,61.19,14,13,1,Running,Team-B,
PR0010570,2026-02-05 16:15:00,2026-02-05,B,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,12,3,Running,Team-B,
PR0010571,2026-02-05 16:30:00,2026-02-05,B,ST03,ACT-100,15,0.0,15.0,59.85,60.28,14,12,2,Running,Team-B,
PR0010572,2026-02-05 16:45:00,2026-02-05,B,ST03,ACT-100,15,0.0,15.0,59.85,61.64,14,14,0,Running,Team-B,
PR0010573,2026-02-05 17:00:00,2026-02-05,B,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,14,1,Running,Team-B,
PR0010574,2026-02-05 17:15:00,2026-02-05,B,ST03,ACT-100,15,0.0,15.0,59.85,60.58,14,14,0,Running,Team-B,
PR0010575,2026-02-05 17:30:00,2026-02-05,B,ST03,ACT-100,15,0.0,15.0,59.85,63.14,14,12,2,Running,Team-B,
PR0010576,2026-02-05 17:45:00,2026-02-05,B,ST03,ACT-100,15,0.0,15.0,59.85,61.55,14,14,0,Running,Team-B,
PR0010577,2026-02-05 18:00:00,2026-02-05,B,ST03,ACT-100,15,0.0,15.0,59.85,60.21,14,14,0,Running,Team-B,
PR0010578,2026-02-05 18:15:00,2026-02-05,B,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,13,2,Running,Team-B,
PR0010579,2026-02-05 18:30:00,2026-02-05,B,ST03,ACT-100,15,0.0,15.0,59.85,64.3,13,13,0,Running,Team-B,
PR0010580,2026-02-05 18:45:00,2026-02-05,B,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,15,0,Running,Team-B,
PR0010581,2026-02-05 19:00:00,2026-02-05,B,ST03,ACT-100,15,0.0,15.0,59.85,63.16,14,13,1,Running,Team-B,
PR0010582,2026-02-05 19:15:00,2026-02-05,B,ST03,ACT-100,15,0.0,15.0,59.85,62.28,14,13,1,Running,Team-B,
PR0010583,2026-02-05 19:30:00,2026-02-05,B,ST03,ACT-100,15,0.0,15.0,59.85,61.5,14,13,1,Running,Team-B,
PR0010584,2026-02-05 19:45:00,2026-02-05,B,ST03,ACT-100,15,13.5,1.5,59.85,60.72,1,1,0,Downtime,Team-B,DT000511
PR0010585,2026-02-05 20:00:00,2026-02-05,B,ST03,ACT-100,15,0.0,15.0,59.85,60.02,14,14,0,Running,Team-B,
PR0010586,2026-02-05 20:15:00,2026-02-05,B,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,15,0,Running,Team-B,
PR0010587,2026-02-05 20:30:00,2026-02-05,B,ST03,ACT-100,15,0.0,15.0,59.85,60.95,14,13,1,Running,Team-B,
PR0010588,2026-02-05 20:45:00,2026-02-05,B,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,14,1,Running,Team-B,
PR0010589,2026-02-05 21:00:00,2026-02-05,B,ST03,ACT-100,15,0.0,15.0,59.85,61.94,14,13,1,Running,Team-B,
PR0010590,2026-02-05 21:15:00,2026-02-05,B,ST03,ACT-100,15,0.0,15.0,59.85,61.19,14,14,0,Running,Team-B,
PR0010591,2026-02-05 14:00:00,2026-02-05,B,ST04,ACT-100,15,0.0,15.0,68.4,68.62,13,13,0,Running,Team-B,
PR0010592,2026-02-05 14:15:00,2026-02-05,B,ST04,ACT-100,15,0.0,15.0,68.4,69.1,13,13,0,Running,Team-B,
PR0010593,2026-02-05 14:30:00,2026-02-05,B,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,12,1,Running,Team-B,
PR0010594,2026-02-05 14:45:00,2026-02-05,B,ST04,ACT-100,15,0.0,15.0,68.4,71.25,12,12,0,Running,Team-B,
PR0010595,2026-02-05 15:00:00,2026-02-05,B,ST04,ACT-100,15,0.0,15.0,68.4,68.91,13,12,1,Running,Team-B,
PR0010596,2026-02-05 15:15:00,2026-02-05,B,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-B,
PR0010597,2026-02-05 15:30:00,2026-02-05,B,ST04,ACT-100,15,13.5,1.5,68.4,68.4,1,1,0,Downtime,Team-B,DT000512
PR0010598,2026-02-05 15:45:00,2026-02-05,B,ST04,ACT-100,15,0.0,15.0,68.4,70.62,12,12,0,Running,Team-B,
PR0010599,2026-02-05 16:00:00,2026-02-05,B,ST04,ACT-100,15,0.0,15.0,68.4,71.89,12,12,0,Running,Team-B,
PR0010600,2026-02-05 16:15:00,2026-02-05,B,ST04,ACT-100,15,0.0,15.0,68.4,68.81,13,13,0,Running,Team-B,
PR0010601,2026-02-05 16:30:00,2026-02-05,B,ST04,ACT-100,15,13.5,1.5,68.4,68.54,1,1,0,Downtime,Team-B,DT000513
PR0010602,2026-02-05 16:45:00,2026-02-05,B,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-B,
PR0010603,2026-02-05 17:00:00,2026-02-05,B,ST04,ACT-100,15,0.0,15.0,68.4,69.5,12,11,1,Running,Team-B,
PR0010604,2026-02-05 17:15:00,2026-02-05,B,ST04,ACT-100,15,0.0,15.0,68.4,74.42,12,12,0,Running,Team-B,
PR0010605,2026-02-05 17:30:00,2026-02-05,B,ST04,ACT-100,15,0.0,15.0,68.4,69.23,13,13,0,Running,Team-B,
PR0010606,2026-02-05 17:45:00,2026-02-05,B,ST04,ACT-100,15,0.0,15.0,68.4,70.56,12,12,0,Running,Team-B,
PR0010607,2026-02-05 18:00:00,2026-02-05,B,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-B,
PR0010608,2026-02-05 18:15:00,2026-02-05,B,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,12,1,Running,Team-B,
PR0010609,2026-02-05 18:30:00,2026-02-05,B,ST04,ACT-100,15,8.67,6.33,68.4,70.37,5,5,0,Planned Maintenance,Team-B,DT000514
PR0010610,2026-02-05 18:45:00,2026-02-05,B,ST04,ACT-100,15,0.0,15.0,68.4,68.59,13,13,0,Running,Team-B,
PR0010611,2026-02-05 19:00:00,2026-02-05,B,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-B,
PR0010612,2026-02-05 19:15:00,2026-02-05,B,ST04,ACT-100,15,0.0,15.0,68.4,71.03,12,11,1,Running,Team-B,
PR0010613,2026-02-05 19:30:00,2026-02-05,B,ST04,ACT-100,15,0.0,15.0,68.4,69.13,13,13,0,Running,Team-B,
PR0010614,2026-02-05 19:45:00,2026-02-05,B,ST04,ACT-100,15,0.0,15.0,68.4,69.12,13,13,0,Running,Team-B,
PR0010615,2026-02-05 20:00:00,2026-02-05,B,ST04,ACT-100,15,0.0,15.0,68.4,70.19,12,11,1,Running,Team-B,
PR0010616,2026-02-05 20:15:00,2026-02-05,B,ST04,ACT-100,15,0.0,15.0,68.4,68.94,13,13,0,Running,Team-B,
PR0010617,2026-02-05 20:30:00,2026-02-05,B,ST04,ACT-100,15,0.0,15.0,68.4,70.21,12,12,0,Running,Team-B,
PR0010618,2026-02-05 20:45:00,2026-02-05,B,ST04,ACT-100,15,0.0,15.0,68.4,72.01,12,11,1,Running,Team-B,
PR0010619,2026-02-05 21:00:00,2026-02-05,B,ST04,ACT-100,15,0.0,15.0,68.4,70.75,12,12,0,Running,Team-B,
PR0010620,2026-02-05 21:15:00,2026-02-05,B,ST04,ACT-100,15,0.0,15.0,68.4,70.03,12,11,1,Running,Team-B,
PR0010621,2026-02-05 14:00:00,2026-02-05,B,ST05,ACT-100,15,0.0,15.0,60.8,63.34,14,14,0,Running,Team-B,
PR0010622,2026-02-05 14:15:00,2026-02-05,B,ST05,ACT-100,15,0.0,15.0,60.8,63.94,14,13,1,Running,Team-B,
PR0010623,2026-02-05 14:30:00,2026-02-05,B,ST05,ACT-100,15,0.0,15.0,60.8,61.22,14,14,0,Running,Team-B,
PR0010624,2026-02-05 14:45:00,2026-02-05,B,ST05,ACT-100,15,0.0,15.0,60.8,62.36,14,14,0,Running,Team-B,
PR0010625,2026-02-05 15:00:00,2026-02-05,B,ST05,ACT-100,15,0.0,15.0,60.8,61.53,14,14,0,Running,Team-B,
PR0010626,2026-02-05 15:15:00,2026-02-05,B,ST05,ACT-100,15,0.0,15.0,60.8,62.63,14,14,0,Running,Team-B,
PR0010627,2026-02-05 15:30:00,2026-02-05,B,ST05,ACT-100,15,0.0,15.0,60.8,63.18,14,14,0,Running,Team-B,
PR0010628,2026-02-05 15:45:00,2026-02-05,B,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-B,
PR0010629,2026-02-05 16:00:00,2026-02-05,B,ST05,ACT-100,15,0.0,15.0,60.8,61.45,14,14,0,Running,Team-B,
PR0010630,2026-02-05 16:15:00,2026-02-05,B,ST05,ACT-100,15,0.0,15.0,60.8,60.91,14,14,0,Running,Team-B,
PR0010631,2026-02-05 16:30:00,2026-02-05,B,ST05,ACT-100,15,0.0,15.0,60.8,61.13,14,13,1,Running,Team-B,
PR0010632,2026-02-05 16:45:00,2026-02-05,B,ST05,ACT-100,15,0.0,15.0,60.8,62.45,14,14,0,Running,Team-B,
PR0010633,2026-02-05 17:00:00,2026-02-05,B,ST05,ACT-100,15,0.0,15.0,60.8,63.46,14,14,0,Running,Team-B,
PR0010634,2026-02-05 17:15:00,2026-02-05,B,ST05,ACT-100,15,0.0,15.0,60.8,62.04,14,14,0,Running,Team-B,
PR0010635,2026-02-05 17:30:00,2026-02-05,B,ST05,ACT-100,15,0.0,15.0,60.8,63.93,14,13,1,Running,Team-B,
PR0010636,2026-02-05 17:45:00,2026-02-05,B,ST05,ACT-100,15,0.0,15.0,60.8,62.81,14,14,0,Running,Team-B,
PR0010637,2026-02-05 18:00:00,2026-02-05,B,ST05,ACT-100,15,0.0,15.0,60.8,62.72,14,14,0,Running,Team-B,
PR0010638,2026-02-05 18:15:00,2026-02-05,B,ST05,ACT-100,15,0.0,15.0,60.8,61.62,14,14,0,Running,Team-B,
